Date,variable,value,Symbol,Name,Sector,GICS.Sub.Industry,Market_Cap
2020-04-02,BLK,426.5299987792969,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-04-03,BLK,418.07000732421875,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-04-06,BLK,449.5199890136719,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-04-07,BLK,443.1199951171875,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-04-08,BLK,450.9700012207031,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-04-09,BLK,471.4200134277344,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-04-13,BLK,452.3900146484375,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-04-14,BLK,458.0299987792969,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-04-15,BLK,443.07000732421875,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-04-16,BLK,458.989990234375,BLK,BlackRock,Financials,Asset Management & Custody Banks,88.09
2020-02-14,BA,340.489990234375,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-18,BA,338.8800048828125,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-19,BA,338.29998779296875,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-20,BA,336.2799987792969,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-21,BA,330.3800048828125,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-24,BA,317.8999938964844,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-25,BA,304.1400146484375,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-26,BA,305.5899963378906,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-27,BA,287.760009765625,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-28,BA,275.1099853515625,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-02,BA,289.2699890136719,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-03,BA,280.6199951171875,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-04,BA,283.1199951171875,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-05,BA,260.3699951171875,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-06,BA,262.3299865722656,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-09,BA,227.1699981689453,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-10,BA,231.00999450683594,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-11,BA,189.0800018310547,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-12,BA,154.83999633789062,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-13,BA,170.1999969482422,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-16,BA,129.61000061035156,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-17,BA,124.13999938964844,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-18,BA,101.88999938964844,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-19,BA,97.70999908447266,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-20,BA,95.01000213623047,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-23,BA,105.62000274658203,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-24,BA,127.68000030517578,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-25,BA,158.72999572753906,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-26,BA,180.5500030517578,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-27,BA,162.0,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-30,BA,152.27999877929688,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-03-31,BA,149.13999938964844,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-01,BA,130.6999969482422,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-02,BA,123.2699966430664,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-03,BA,124.5199966430664,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-06,BA,148.77000427246094,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-07,BA,141.5800018310547,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-08,BA,146.8699951171875,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-09,BA,151.83999633789062,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-13,BA,147.3300018310547,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-14,BA,141.0,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-15,BA,145.97999572753906,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-04-16,BA,134.24000549316406,BA,Boeing Company,Industrials,Aerospace & Defense,191.75
2020-02-14,BKNG,1990.9599609375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-18,BKNG,1976.280029296875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-19,BKNG,1968.489990234375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-20,BKNG,1970.9100341796875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-21,BKNG,1928.719970703125,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-24,BKNG,1792.5400390625,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-25,BKNG,1726.5799560546875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-26,BKNG,1678.199951171875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-27,BKNG,1659.8499755859375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-28,BKNG,1695.6600341796875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-02,BKNG,1728.97998046875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-03,BKNG,1683.02001953125,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-04,BKNG,1732.1300048828125,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-05,BKNG,1647.43994140625,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-06,BKNG,1612.0899658203125,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-09,BKNG,1527.800048828125,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-10,BKNG,1559.0,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-11,BKNG,1442.5,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-12,BKNG,1280.4000244140625,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-13,BKNG,1421.3299560546875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-16,BKNG,1289.6700439453125,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-17,BKNG,1368.260009765625,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-18,BKNG,1233.75,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-19,BKNG,1191.47998046875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-20,BKNG,1177.4300537109375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-23,BKNG,1152.239990234375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-24,BKNG,1259.469970703125,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-25,BKNG,1365.8499755859375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-26,BKNG,1406.0,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-27,BKNG,1255.1500244140625,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-30,BKNG,1308.22998046875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-03-31,BKNG,1345.3199462890625,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-01,BKNG,1271.6300048828125,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-02,BKNG,1260.0,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-03,BKNG,1230.6800537109375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-06,BKNG,1356.6800537109375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-07,BKNG,1376.3699951171875,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-08,BKNG,1372.06005859375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-09,BKNG,1420.6400146484375,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-13,BKNG,1421.010009765625,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-14,BKNG,1449.4200439453125,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-15,BKNG,1424.6099853515625,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-04-16,BKNG,1407.4000244140625,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,82.46
2020-02-14,BWA,34.150001525878906,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-18,BWA,34.34000015258789,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-19,BWA,34.790000915527344,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-20,BWA,35.150001525878906,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-21,BWA,33.97999954223633,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-24,BWA,32.15999984741211,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-25,BWA,30.770000457763672,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-26,BWA,30.209999084472656,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-27,BWA,30.59000015258789,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-28,BWA,31.600000381469727,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-02,BWA,32.33000183105469,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-03,BWA,31.239999771118164,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-04,BWA,31.540000915527344,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-05,BWA,29.899999618530273,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-06,BWA,28.8700008392334,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-09,BWA,26.049999237060547,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-10,BWA,27.790000915527344,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-11,BWA,26.790000915527344,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-12,BWA,24.6200008392334,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-13,BWA,25.65999984741211,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-16,BWA,23.049999237060547,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-17,BWA,22.290000915527344,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-18,BWA,19.729999542236328,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-19,BWA,21.010000228881836,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-20,BWA,20.5,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-23,BWA,21.149999618530273,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-24,BWA,22.790000915527344,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-25,BWA,23.719999313354492,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-26,BWA,24.940000534057617,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-27,BWA,23.700000762939453,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-30,BWA,24.579999923706055,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-03-31,BWA,24.3700008392334,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-01,BWA,22.65999984741211,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-02,BWA,22.280000686645508,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-03,BWA,21.290000915527344,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-06,BWA,24.729999542236328,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-07,BWA,24.670000076293945,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-08,BWA,25.530000686645508,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-09,BWA,25.739999771118164,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-13,BWA,26.15999984741211,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-14,BWA,27.190000534057617,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-15,BWA,26.469999313354492,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-04-16,BWA,26.049999237060547,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,7.0489999999999995
2020-02-14,BXP,147.22999572753906,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-18,BXP,147.50999450683594,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-19,BXP,144.89999389648438,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-20,BXP,146.9199981689453,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-21,BXP,145.77999877929688,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-24,BXP,144.35000610351562,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-25,BXP,136.75,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-26,BXP,135.41000366210938,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-27,BXP,128.25,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-28,BXP,128.94000244140625,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-02,BXP,134.5399932861328,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-03,BXP,132.89999389648438,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-04,BXP,138.1199951171875,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-05,BXP,136.72999572753906,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-06,BXP,132.5800018310547,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-09,BXP,122.86000061035156,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-10,BXP,130.27000427246094,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-11,BXP,121.29000091552734,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-12,BXP,111.88999938964844,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-13,BXP,117.05999755859375,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-16,BXP,96.93000030517578,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-17,BXP,105.83999633789062,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-18,BXP,88.20999908447266,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-19,BXP,85.56999969482422,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-20,BXP,82.0,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-23,BXP,77.93000030517578,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-24,BXP,87.58999633789062,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-25,BXP,90.86000061035156,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-26,BXP,92.9000015258789,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-27,BXP,93.81999969482422,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-30,BXP,92.95999908447266,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-03-31,BXP,92.2300033569336,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-01,BXP,85.25,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-02,BXP,82.69000244140625,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-03,BXP,83.04000091552734,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-06,BXP,90.72000122070312,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-07,BXP,92.66000366210938,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-08,BXP,99.91000366210938,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-09,BXP,106.0,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-13,BXP,100.55999755859375,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-14,BXP,105.68000030517578,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-15,BXP,99.68000030517578,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-04-16,BXP,94.06999969482422,BXP,Boston Properties,Real Estate,Office REITs,22.79
2020-02-14,BSX,42.310001373291016,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-18,BSX,42.15999984741211,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-19,BSX,43.02000045776367,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-20,BSX,42.5,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-21,BSX,42.619998931884766,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-24,BSX,41.08000183105469,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-25,BSX,39.90999984741211,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-26,BSX,39.38999938964844,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-27,BSX,37.91999816894531,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-28,BSX,37.38999938964844,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-02,BSX,38.27000045776367,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-03,BSX,37.22999954223633,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-04,BSX,38.75,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-05,BSX,37.459999084472656,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-06,BSX,37.599998474121094,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-09,BSX,34.09000015258789,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-10,BSX,35.18000030517578,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-11,BSX,33.86000061035156,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-12,BSX,31.0,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-13,BSX,32.33000183105469,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-16,BSX,27.549999237060547,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-17,BSX,28.790000915527344,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-18,BSX,27.239999771118164,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-19,BSX,28.270000457763672,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-20,BSX,27.239999771118164,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-23,BSX,25.829999923706055,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-24,BSX,28.219999313354492,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-25,BSX,29.920000076293945,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-26,BSX,31.420000076293945,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-27,BSX,30.610000610351562,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-30,BSX,31.639999389648438,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-03-31,BSX,32.630001068115234,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-01,BSX,30.190000534057617,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-02,BSX,31.049999237060547,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-03,BSX,31.170000076293945,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-06,BSX,32.880001068115234,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-07,BSX,33.689998626708984,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-08,BSX,35.130001068115234,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-09,BSX,36.83000183105469,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-13,BSX,35.209999084472656,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-14,BSX,35.91999816894531,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-15,BSX,34.790000915527344,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-04-16,BSX,35.45000076293945,BSX,Boston Scientific,Health Care,Health Care Equipment,59.07
2020-02-14,BMY,66.37999725341797,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-18,BMY,66.06999969482422,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-19,BMY,65.70999908447266,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-20,BMY,65.16999816894531,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-21,BMY,65.62999725341797,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-24,BMY,63.970001220703125,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-25,BMY,62.13999938964844,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-26,BMY,62.040000915527344,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-27,BMY,59.58000183105469,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-28,BMY,59.060001373291016,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-02,BMY,60.34000015258789,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-03,BMY,59.20000076293945,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-04,BMY,61.47999954223633,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-05,BMY,60.5,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-06,BMY,60.310001373291016,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-09,BMY,57.65999984741211,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-10,BMY,57.93000030517578,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-11,BMY,56.5099983215332,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-12,BMY,52.75,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-13,BMY,54.9900016784668,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-16,BMY,51.11000061035156,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-17,BMY,54.09000015258789,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-18,BMY,50.2400016784668,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-19,BMY,48.790000915527344,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-20,BMY,48.400001525878906,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-23,BMY,46.400001525878906,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-24,BMY,49.2400016784668,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-25,BMY,49.349998474121094,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-26,BMY,52.25,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-27,BMY,52.790000915527344,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-30,BMY,54.38999938964844,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-03-31,BMY,55.7400016784668,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-01,BMY,54.81999969482422,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-02,BMY,55.209999084472656,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-03,BMY,55.529998779296875,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-06,BMY,57.869998931884766,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
